,id,date,zipcode,lat,long,bedrooms,bathrooms,sqft_above,sqft_basement,sqft_lot,floors,waterfront,condition,yr_built,yr_renovated,price
229,7202340400,20150303T000000,98053,47.6794,-122.03399999999999,3,2.5,1480,0,4729,2.0,0,3,2004,0,516500.0
230,8096000060,20150413T000000,98166,47.4497,-122.375,2,1.75,1230,220,15798,2.0,1,3,1915,1978,655000.0
231,2424000060,20140616T000000,98059,47.5218,-122.164,4,2.75,2280,0,15347,1.0,0,5,1960,0,500000.0
232,9264902050,20141121T000000,98023,47.3103,-122.339,6,2.75,1780,1160,7350,1.0,0,3,1978,0,315000.0
233,943100260,20141120T000000,98024,47.5687,-121.899,2,1.0,1000,0,10200,1.0,0,3,1961,0,213000.0
234,3677400445,20140902T000000,98108,47.5575,-122.303,3,1.5,1620,860,5280,1.5,0,5,1947,0,475000.0
235,1762600320,20140610T000000,98033,47.6489,-122.18299999999999,5,4.0,3760,0,28040,2.0,0,3,1983,0,1025000.0
236,4058000060,20150409T000000,98010,47.3459,-121.95,3,2.0,1640,580,94300,1.0,0,5,1976,0,416000.0
237,7228500560,20150320T000000,98122,47.6136,-122.303,4,1.0,1670,300,4740,1.5,0,3,1904,2005,410000.0
238,326069104,20140701T000000,98077,47.7641,-122.023,3,3.5,3530,300,221284,2.0,0,3,1993,0,800000.0
239,5152100060,20140529T000000,98003,47.3376,-122.324,6,2.5,2350,2060,14034,1.0,0,4,1965,0,472000.0
240,3584000310,20141208T000000,98003,47.3173,-122.319,3,1.75,1430,0,8505,1.0,0,4,1968,0,225000.0
241,8150100045,20141001T000000,98126,47.5308,-122.376,2,1.0,830,0,6000,1.0,0,3,1940,0,210000.0
242,1868901275,20150127T000000,98115,47.6727,-122.29899999999999,2,1.0,1430,0,5000,1.5,0,2,1925,0,455000.0
243,6131600075,20150427T000000,98002,47.3221,-122.21600000000001,3,1.0,1300,0,8316,1.0,0,4,1954,0,225000.0
244,9468200125,20140826T000000,98103,47.6779,-122.353,2,1.0,790,240,3060,1.0,0,4,1918,0,480000.0
245,8029510030,20150212T000000,98023,47.3076,-122.395,3,2.5,2740,0,11872,2.0,0,3,1990,0,363000.0
246,2025069065,20140929T000000,98074,47.6338,-122.072,4,2.5,1830,1820,8354,1.0,1,3,2000,0,2400000.0
247,7899800890,20150226T000000,98106,47.5218,-122.35700000000001,2,1.5,720,0,5120,1.0,0,3,1954,0,181000.0
248,3021059276,20150314T000000,98002,47.2785,-122.213,4,2.0,2010,0,7312,1.0,0,4,1976,0,250000.0
249,3797001895,20150422T000000,98103,47.6846,-122.345,3,1.75,770,790,3000,1.0,0,4,1918,0,481000.0
250,3832710960,20140923T000000,98032,47.3656,-122.27799999999999,3,2.0,1240,570,7209,1.0,0,4,1978,0,260000.0
251,1310430400,20140513T000000,98058,47.4369,-122.111,4,2.5,3360,0,7685,2.0,0,3,2001,0,455000.0
252,1422300030,20150401T000000,98045,47.4616,-121.711,3,2.25,1510,0,36224,2.0,0,3,1991,0,415000.0
253,1105000588,20150421T000000,98118,47.5405,-122.27,3,1.0,800,600,3538,1.0,0,3,1953,0,349500.0
254,3830630060,20140929T000000,98030,47.3507,-122.178,3,2.5,1730,0,7442,2.0,0,3,1987,0,245000.0
255,5101404898,20140519T000000,98115,47.6979,-122.32,2,2.0,1420,0,9191,1.5,0,5,1928,0,592500.0
256,7972601890,20141020T000000,98106,47.5278,-122.345,4,1.75,1180,1180,7620,1.0,0,4,1955,0,385000.0
257,5127001620,20150211T000000,98059,47.4756,-122.147,3,1.75,1200,380,11455,1.0,0,4,1974,0,315000.0
258,9407100800,20141124T000000,98045,47.4437,-121.772,3,1.0,1230,0,10170,1.0,0,3,1979,0,255000.0
259,1873100060,20140829T000000,98052,47.7048,-122.109,4,2.5,2460,0,4425,2.0,0,3,2006,0,693000.0
260,8722101360,20141202T000000,98112,47.6362,-122.302,3,1.0,1460,200,4400,1.5,0,3,1911,0,780000.0
261,8644000060,20141024T000000,98198,47.4207,-122.29,3,1.75,1270,0,8470,1.0,0,4,1960,0,237000.0
262,3325069129,20141216T000000,98074,47.6154,-122.04700000000001,3,2.25,1320,780,40510,2.0,0,3,1979,0,525000.0
263,1400300055,20150428T000000,98144,47.5964,-122.29899999999999,2,1.0,770,0,5040,1.0,0,3,1930,0,425000.0
264,2123039032,20141027T000000,98070,47.4683,-122.43799999999999,1,0.75,760,0,10079,1.0,1,5,1936,0,369900.0
265,8078560140,20140519T000000,98031,47.4045,-122.171,4,2.5,1700,0,7280,2.0,0,4,1988,0,290000.0
266,3438500192,20140929T000000,98106,47.5544,-122.35799999999999,3,1.0,1120,0,10701,1.0,0,3,1954,0,285000.0
267,7974200510,20140814T000000,98115,47.6802,-122.29,2,1.0,1070,0,4500,1.0,0,3,1937,0,415000.0
268,2557000400,20150409T000000,98023,47.2988,-122.37100000000001,3,2.5,1420,650,9900,1.0,0,3,1979,0,272500.0
269,7960900060,20150504T000000,98004,47.6312,-122.223,4,3.25,4750,300,20100,1.5,0,3,1982,2008,2900000.0
270,4054500390,20141007T000000,98077,47.7285,-122.042,4,4.75,5310,0,57346,2.0,0,4,1989,0,1365000.0
271,6378500125,20150501T000000,98133,47.7107,-122.352,2,1.0,1040,0,7538,1.0,0,4,1939,0,436000.0
272,1745100140,20141017T000000,98003,47.3271,-122.323,3,1.0,1700,0,11390,1.0,0,4,1967,0,210000.0
273,2976800796,20140925T000000,98178,47.5053,-122.255,3,1.0,1300,0,5898,1.0,0,3,1961,0,236000.0
274,4235400186,20141124T000000,98199,47.6601,-122.4,3,1.75,580,500,1306,1.0,0,3,1954,2003,331000.0
275,4215100060,20150320T000000,98031,47.4145,-122.166,3,2.5,2653,0,4510,2.0,0,3,2006,0,365000.0
276,9189700045,20150127T000000,98058,47.4672,-122.165,3,2.0,2290,0,16258,1.0,0,5,1960,0,450000.0
277,1126049053,20141113T000000,98028,47.7618,-122.26100000000001,4,2.75,2850,970,26300,2.0,0,3,2014,0,770000.0
278,2022069200,20150505T000000,98038,47.3828,-122.071,4,2.5,2210,0,49375,1.0,0,3,1997,0,455000.0
279,9412900055,20150505T000000,98118,47.5362,-122.26799999999999,3,1.75,1240,1150,6000,1.0,0,3,1908,0,405000.0
280,1722059235,20140703T000000,98031,47.3954,-122.206,4,1.75,1610,990,11325,1.0,0,4,1969,0,304900.0
281,6874200960,20150227T000000,98178,47.5048,-122.272,2,1.0,860,0,5265,1.0,0,3,1931,0,170000.0
282,7424700045,20150513T000000,98122,47.6166,-122.287,5,3.0,2630,1200,8480,2.0,0,5,1905,1994,2050000.0
283,7202360350,20140630T000000,98053,47.6811,-122.025,4,2.5,3500,0,7048,2.0,0,3,2005,0,780000.0
284,5634500392,20150410T000000,98028,47.7486,-122.23,3,3.0,1740,680,13959,1.0,0,4,1988,0,330000.0
285,1509500060,20140905T000000,98030,47.3846,-122.169,4,2.5,2720,0,8666,2.0,0,3,1992,0,370000.0
286,7214810350,20141017T000000,98072,47.7564,-122.14399999999999,5,2.25,1850,650,13500,1.0,0,3,1979,0,467000.0
287,6647200060,20150209T000000,98034,47.7198,-122.193,3,1.75,1140,530,6720,1.0,0,3,1980,0,405000.0
288,9552700140,20140702T000000,98006,47.5461,-122.15100000000001,5,2.25,1450,1450,10300,1.0,0,3,1985,0,675000.0
289,2200500350,20140812T000000,98006,47.5712,-122.14299999999999,2,1.0,1140,500,14100,1.0,0,4,1954,0,500000.0
290,6113400046,20140723T000000,98166,47.4281,-122.34299999999999,4,2.5,1890,0,15770,2.0,0,4,1968,0,389999.0
291,6619910140,20150224T000000,98034,47.7128,-122.223,4,1.75,1780,1170,9025,1.0,0,4,1975,0,630000.0
292,1115450240,20141022T000000,98001,47.3341,-122.255,4,2.5,2160,0,9528,2.0,0,3,1992,0,360000.0
293,6073240060,20141002T000000,98056,47.5399,-122.181,4,3.0,2270,1010,11060,2.0,0,3,1986,0,580000.0
294,9297300045,20140709T000000,98126,47.5717,-122.375,3,2.0,1270,700,4166,2.0,0,5,1929,0,550000.0
295,9510920070,20140710T000000,98075,47.5951,-122.01700000000001,4,2.5,3360,0,22111,2.0,0,3,1994,0,879000.0
296,5468730030,20140822T000000,98042,47.3536,-122.14399999999999,3,2.0,1320,0,8959,1.0,0,3,1993,0,265000.0
297,8079030390,20150304T000000,98059,47.5084,-122.154,3,2.5,2650,0,7286,2.0,0,3,1990,0,446500.0
298,600000152,20140602T000000,98108,47.5586,-122.311,3,1.5,1330,700,8880,1.0,0,3,1963,0,404000.0
299,1840000030,20140529T000000,98188,47.4427,-122.274,3,1.75,1090,500,11914,1.0,0,3,1957,0,267500.0
300,3225069065,20140624T000000,98074,47.6053,-122.07700000000001,4,5.0,2600,1950,18641,1.0,1,3,2002,0,3075000.0
301,3260800030,20140811T000000,98003,47.3494,-122.301,3,2.5,2440,0,7632,2.0,0,3,1998,0,335000.0
302,2747100024,20140619T000000,98117,47.6933,-122.39299999999999,3,2.5,970,970,9000,1.0,0,4,1948,0,576000.0
303,5104530560,20150401T000000,98038,47.3537,-122.0,3,2.5,2040,0,3810,2.0,0,3,2006,0,208633.0
304,4330600350,20150115T000000,98166,47.476000000000006,-122.337,3,2.25,1120,1080,8750,1.0,0,4,1964,0,315000.0
305,5016001535,20150217T000000,98112,47.6239,-122.29799999999999,3,1.75,960,960,3300,1.0,0,4,1913,0,725000.0
306,7280300196,20150403T000000,98177,47.7776,-122.384,4,2.75,1400,400,7750,1.0,0,4,1965,0,550000.0
307,8651520400,20140612T000000,98074,47.6459,-122.05799999999999,4,2.25,2180,0,7297,2.0,0,3,1984,0,610750.0
308,7171200445,20150228T000000,98105,47.6692,-122.29700000000001,2,1.0,1010,0,5000,1.5,0,4,1908,0,550700.0
309,3204800200,20150108T000000,98056,47.5376,-122.18,4,2.75,2220,1100,10574,2.0,0,5,1960,0,665000.0
310,3416600800,20150209T000000,98144,47.601000000000006,-122.294,4,2.5,1980,390,4000,1.5,0,5,1928,0,834000.0
311,7994700030,20141023T000000,98065,47.528999999999996,-121.837,5,1.75,1660,0,78408,1.5,0,3,1915,0,201000.0
312,1860600135,20140502T000000,98119,47.6345,-122.367,5,2.5,3370,280,9050,2.0,0,5,1921,0,2384000.0
313,4139480200,20140618T000000,98006,47.5503,-122.102,4,3.25,2690,1600,12103,1.0,0,3,1997,0,1384000.0
314,4139480200,20141209T000000,98006,47.5503,-122.102,4,3.25,2690,1600,12103,1.0,0,3,1997,0,1400000.0
315,1328320800,20141105T000000,98058,47.4441,-122.125,4,2.25,1350,600,7700,1.0,0,3,1979,0,305000.0
316,7771300125,20150408T000000,98133,47.7357,-122.333,3,2.0,1720,870,14052,1.0,0,5,1948,0,487000.0
317,3422059208,20150511T000000,98042,47.346000000000004,-122.15700000000001,3,2.5,1930,0,64904,1.0,0,4,1988,0,390000.0
318,9521101455,20140723T000000,98103,47.6638,-122.345,2,1.0,1170,300,3864,1.0,0,4,1916,0,548000.0
319,4337000335,20141122T000000,98166,47.48,-122.336,4,1.0,800,0,8775,1.0,0,3,1943,0,268750.0
320,325059286,20140513T000000,98052,47.6759,-122.15100000000001,5,2.75,3150,0,7119,2.0,0,3,2013,0,819900.0
321,2597650240,20141023T000000,98027,47.5162,-122.057,3,2.25,2030,0,16200,2.0,0,3,1984,0,520000.0
322,3353400435,20140721T000000,98001,47.2639,-122.25200000000001,3,2.0,1450,0,11204,1.0,0,3,2003,0,230000.0
323,7972000240,20150202T000000,98023,47.2929,-122.37100000000001,3,1.75,1510,0,10248,1.0,0,3,1969,0,240000.0
324,7520000520,20140905T000000,98146,47.4957,-122.352,2,1.0,960,280,12092,1.0,0,3,1922,1984,232000.0
325,7520000520,20150311T000000,98146,47.4957,-122.352,2,1.0,960,280,12092,1.0,0,3,1922,1984,240500.0
326,3530210260,20141027T000000,98077,47.7721,-122.09299999999999,3,2.5,3030,0,45004,2.0,0,3,1987,0,274975.0
327,1959700550,20140905T000000,98102,47.644,-122.319,4,2.0,2050,0,4400,1.5,0,4,1922,0,740000.0
328,1665400045,20150428T000000,98166,47.472,-122.344,3,1.0,1000,0,7636,1.0,0,2,1952,0,186375.0
329,9542850320,20140725T000000,98005,47.592,-122.166,3,2.25,1590,780,10289,1.0,0,4,1977,0,790000.0
330,3179100060,20140916T000000,98105,47.669,-122.275,4,3.5,1890,910,6750,2.0,0,3,1951,2002,880000.0
331,2946001550,20150416T000000,98198,47.42,-122.323,6,1.75,2240,0,11180,2.0,0,4,1955,0,279000.0
332,8078490390,20140729T000000,98022,47.1913,-122.012,3,2.0,1810,0,10530,1.0,0,3,1991,0,295000.0
333,9550201550,20150408T000000,98103,47.6666,-122.331,2,1.0,1070,0,5000,1.0,0,3,1924,0,640000.0
334,191100045,20140703T000000,98040,47.5639,-122.21700000000001,4,2.0,2490,0,9525,2.0,0,5,1968,0,940000.0
335,5009600070,20141007T000000,98038,47.3483,-122.052,4,2.5,1960,0,5238,2.0,0,3,2003,0,260000.0
336,200350070,20140602T000000,98072,47.7648,-122.164,3,2.75,1860,1070,5569,1.0,0,3,2004,0,559900.0
337,2877103726,20140722T000000,98103,47.6794,-122.35700000000001,4,2.0,1510,0,3500,1.5,0,5,1911,0,791500.0
338,405100295,20140826T000000,98133,47.7535,-122.354,3,1.75,1420,0,8250,1.0,0,3,1954,0,265000.0
339,4268200055,20150501T000000,98178,47.4945,-122.22,3,1.75,1740,0,11547,1.0,0,3,1954,0,245000.0
340,3126069068,20150424T000000,98052,47.6945,-122.09299999999999,4,1.75,2560,0,43995,2.0,0,4,1962,0,485000.0
341,1115300070,20141106T000000,98059,47.5222,-122.15700000000001,4,3.5,2420,620,8414,2.0,0,3,2010,0,684000.0
342,6414100671,20140909T000000,98125,47.7222,-122.32,3,1.75,1300,1200,6840,1.0,0,3,1957,0,425000.0
343,7004200060,20141017T000000,98070,47.3796,-122.49,4,1.75,1275,0,20000,1.0,0,4,1991,0,309600.0
344,7852110140,20140718T000000,98065,47.5374,-121.875,4,2.5,2580,0,5823,2.0,0,3,2002,0,552250.0
345,3969300030,20140723T000000,98178,47.4897,-122.24,4,1.0,1000,0,7134,1.0,0,3,1943,0,165000.0
346,3969300030,20141229T000000,98178,47.4897,-122.24,4,1.0,1000,0,7134,1.0,0,3,1943,0,239900.0
347,4048400070,20141205T000000,98059,47.4716,-122.07799999999999,2,1.0,1070,0,32633,1.0,0,4,1930,0,320000.0
348,808000070,20141021T000000,98030,47.3581,-122.17299999999999,3,2.0,1390,0,13464,1.0,0,4,1987,0,206600.0
349,7374200030,20150416T000000,98155,47.7713,-122.307,4,1.75,1250,1250,7690,1.0,0,3,1973,0,387000.0
350,7325600160,20140604T000000,98014,47.675,-121.854,1,0.75,560,0,12120,1.0,0,3,1967,0,299000.0
351,2757000030,20140922T000000,98040,47.5603,-122.22200000000001,4,2.75,2270,0,10460,2.0,0,3,1965,0,855000.0
352,616000140,20150126T000000,98166,47.4147,-122.337,3,1.0,1300,600,14400,1.0,0,4,1954,0,315000.0
353,3363900111,20141203T000000,98103,47.68,-122.353,2,1.0,790,200,3120,1.0,0,5,1907,0,437500.0
354,9262800171,20150324T000000,98001,47.3117,-122.27,4,1.5,1050,500,19800,1.0,0,4,1969,0,252000.0
355,6607000126,20140604T000000,98118,47.543,-122.28,4,1.75,1100,1100,7475,1.0,0,5,1955,0,375000.0
356,5416510830,20140806T000000,98038,47.3607,-122.03399999999999,4,2.5,1910,0,4862,2.0,0,3,2005,0,300000.0
357,2201500030,20141006T000000,98006,47.5759,-122.137,4,1.0,1750,0,9600,1.5,0,4,1954,0,420000.0
358,325059171,20140505T000000,98033,47.6891,-122.15899999999999,3,1.0,1330,0,77972,1.0,0,3,1928,1954,900000.0
359,952003285,20140805T000000,98116,47.565,-122.381,3,2.5,1980,460,5750,2.0,0,3,2000,0,679900.0
360,3211290370,20140605T000000,98053,47.6359,-121.97399999999999,3,2.5,1640,0,29970,2.0,0,3,1992,0,463000.0
361,1072010350,20140828T000000,98059,47.4769,-122.141,5,2.5,2760,0,11340,2.0,0,4,1978,0,380000.0
362,8856950070,20141210T000000,98038,47.3845,-122.029,4,2.5,1820,0,7912,2.0,0,3,1994,0,329500.0
363,925059078,20140819T000000,98033,47.6743,-122.184,3,2.5,1340,770,5608,1.0,0,3,2013,0,604950.0
364,7855801090,20140917T000000,98006,47.5651,-122.164,5,2.5,1640,1400,9570,1.0,0,4,1966,0,795000.0
365,723099065,20150130T000000,98045,47.4853,-121.709,3,2.0,1840,0,40438,2.0,0,3,1994,0,465000.0
366,6116500075,20150326T000000,98166,47.4508,-122.359,4,2.5,2990,0,10400,2.0,0,3,2002,0,673000.0
367,1118500030,20141001T000000,98074,47.6375,-122.016,4,2.5,3520,0,15420,2.0,0,3,1991,0,810000.0
368,424069250,20150423T000000,98075,47.5944,-122.042,4,2.75,1910,530,69415,1.0,0,4,1989,0,785000.0
369,3291800710,20141120T000000,98056,47.4888,-122.182,4,3.0,1370,720,7500,1.0,0,3,1986,0,338000.0
370,6838700060,20141204T000000,98056,47.5112,-122.19,3,2.25,1430,0,7222,2.0,0,3,1993,0,280000.0
371,2231500030,20141001T000000,98133,47.7711,-122.34100000000001,4,2.25,1100,1080,10754,1.0,0,5,1954,0,315000.0
372,2231500030,20150324T000000,98133,47.7711,-122.34100000000001,4,2.25,1100,1080,10754,1.0,0,5,1954,0,530000.0
373,7683900200,20141223T000000,98023,47.2813,-122.345,5,3.0,3450,0,9914,2.0,0,3,2004,0,380000.0
374,8155830060,20140811T000000,98056,47.5038,-122.189,3,2.25,1450,0,7562,2.0,0,3,1994,0,297000.0
375,98020310,20140520T000000,98075,47.5823,-121.97,4,2.5,3230,0,7331,2.0,0,3,2004,0,730000.0
376,9423400140,20140609T000000,98125,47.7164,-122.304,3,1.75,1110,530,13500,1.0,0,3,1940,0,450000.0
377,1545804860,20141027T000000,98038,47.3624,-122.045,3,3.0,1060,530,7750,1.0,0,3,1997,0,275000.0
378,2883200160,20150429T000000,98115,47.6831,-122.329,4,2.0,2020,0,2849,2.0,0,3,1960,0,595000.0
379,7132300695,20150421T000000,98144,47.592,-122.307,3,1.5,1300,0,3348,1.5,0,3,1904,2014,435000.0
380,1726059053,20140916T000000,98011,47.7461,-122.195,2,1.5,1380,0,209959,1.0,0,1,1954,0,270000.0
381,624111000,20140805T000000,98077,47.7268,-122.06,3,3.0,3030,1010,14338,2.0,0,3,1986,0,950000.0
382,808300310,20150313T000000,98019,47.7237,-121.959,4,2.25,2130,0,5337,2.0,0,3,2001,0,389000.0
383,8563040160,20150121T000000,98052,47.6283,-122.095,4,2.25,1580,970,7800,1.0,0,3,1968,0,560000.0
384,713500030,20140728T000000,98006,47.5543,-122.148,5,3.5,3480,1320,14984,2.0,0,3,1998,0,1350000.0
385,8651600160,20141111T000000,98040,47.5483,-122.226,4,2.25,2510,0,11585,2.0,0,4,1969,0,799000.0
386,9517200030,20140625T000000,98072,47.7591,-122.146,3,2.0,1410,0,9600,1.0,0,4,1983,0,365500.0
387,2460700700,20140515T000000,98058,47.4612,-122.169,3,2.0,1160,490,7352,1.0,0,3,1979,0,252350.0
388,1223039290,20140905T000000,98146,47.4987,-122.365,4,2.5,2120,0,13780,2.0,0,3,1993,0,403950.0
389,2890100060,20140801T000000,98177,47.772,-122.35799999999999,4,1.5,1380,660,10726,1.0,0,3,1954,0,385000.0
390,7972600860,20141210T000000,98106,47.5287,-122.35,4,1.0,1550,0,7620,1.5,0,3,1957,0,345000.0
391,8857320070,20140917T000000,98008,47.6109,-122.11399999999999,3,2.75,1980,0,3128,2.0,0,4,1979,0,490000.0
392,4047200695,20140618T000000,98019,47.7736,-121.90100000000001,3,2.5,1600,0,26977,2.0,0,3,2005,0,330000.0
393,1653500070,20140512T000000,98004,47.6294,-122.21799999999999,4,2.75,3300,0,12090,2.0,0,3,1953,0,927000.0
394,1923000030,20140728T000000,98040,47.5634,-122.213,4,2.5,3840,0,16619,2.0,0,4,1983,0,1118000.0
395,3649100320,20150430T000000,98028,47.7405,-122.241,2,1.0,1220,0,10000,1.0,0,5,1950,0,330000.0
396,7375300160,20150309T000000,98008,47.5976,-122.118,5,2.25,1500,1220,8800,1.0,0,4,1958,0,530000.0
397,5175800060,20140623T000000,98006,47.5722,-122.12899999999999,4,2.0,1940,0,25600,1.0,0,1,1962,0,365000.0
398,1604601375,20140619T000000,98118,47.5644,-122.289,3,2.5,1260,900,3000,1.5,0,3,1909,2011,378750.0
399,2473251090,20140619T000000,98058,47.4556,-122.15700000000001,4,1.75,1530,0,8750,1.5,0,4,1968,0,269900.0
400,9126100861,20150306T000000,98122,47.6055,-122.305,3,3.5,1290,420,2096,2.0,0,3,2008,0,557000.0
401,3420069065,20140825T000000,98022,47.1775,-122.022,4,1.75,2150,1580,16980,1.0,0,4,1974,0,360000.0
402,6021501685,20150422T000000,98117,47.6879,-122.385,2,1.0,940,0,5000,1.0,0,4,1937,0,352000.0
403,1151100070,20150224T000000,98045,47.4807,-121.779,3,2.5,1750,0,22357,2.0,0,3,1994,0,437000.0
404,8856950240,20140618T000000,98038,47.3845,-122.03200000000001,4,2.5,1820,0,6753,2.0,0,3,1994,0,322500.0
405,9385200055,20140912T000000,98116,47.5815,-122.402,3,3.25,1330,180,2000,2.0,0,3,2001,0,650000.0
406,7821200390,20140806T000000,98103,47.6609,-122.344,3,2.0,1290,0,1213,3.0,0,3,2001,0,450000.0
407,8078520310,20150417T000000,98092,47.3163,-122.18799999999999,3,2.0,1570,0,5250,1.0,0,3,1998,0,278500.0
408,1565950030,20150427T000000,98055,47.4309,-122.191,4,2.5,1930,0,6957,2.0,0,3,1995,0,364950.0
409,1560930070,20140911T000000,98038,47.401,-122.02600000000001,4,3.5,2840,0,40139,1.0,0,4,1986,0,840000.0
410,6700400140,20150318T000000,98031,47.403999999999996,-122.191,3,2.5,1550,0,8134,2.0,0,3,1991,0,268000.0
411,2422029094,20140716T000000,98070,47.3889,-122.48200000000001,2,1.0,833,0,143947,1.0,0,3,2006,0,517534.0
412,1774220160,20141104T000000,98077,47.7718,-122.095,3,2.5,2990,0,32239,2.0,0,4,1978,0,632925.0
413,1525200060,20140723T000000,98034,47.7067,-122.2,3,2.5,2000,0,7251,2.0,0,3,1995,0,577500.0
414,1678400105,20150212T000000,98178,47.504,-122.227,4,1.5,2390,0,7480,1.5,0,3,1920,0,339000.0
415,3426059070,20140909T000000,98052,47.7015,-122.164,3,1.75,1530,1380,37461,1.0,0,4,1967,0,570000.0
416,824079032,20140626T000000,98024,47.5753,-121.95,4,1.75,1610,475,174240,1.0,0,3,1964,0,563500.0
417,2697100140,20150105T000000,98133,47.7448,-122.333,4,2.25,1290,910,9351,1.0,0,5,1962,0,423000.0
418,8724300030,20141223T000000,98019,47.7318,-121.98200000000001,3,2.25,1860,0,5028,2.0,0,3,2012,0,355000.0
419,8678500060,20140710T000000,98024,47.5954,-121.95,5,4.25,6070,0,171626,2.0,0,3,1999,0,1550000.0
420,625049299,20141203T000000,98103,47.6885,-122.337,2,1.0,950,0,3960,1.0,0,3,1941,0,482000.0
421,6073200075,20140730T000000,98006,47.5724,-122.179,3,1.75,1600,0,9135,1.0,0,5,1955,0,625000.0
422,6388900710,20141219T000000,98056,47.5272,-122.169,3,2.5,2250,0,11632,2.0,0,3,1988,0,538000.0
423,1442860160,20150107T000000,98058,47.4334,-122.161,3,2.5,2280,0,10255,2.0,0,4,1985,0,380000.0
424,7942600310,20140717T000000,98122,47.6073,-122.30799999999999,2,1.0,940,0,5120,1.0,0,3,1909,0,375000.0
425,1545808560,20150403T000000,98038,47.3592,-122.046,3,2.5,1030,500,8500,1.0,0,5,1996,0,245000.0
426,936000060,20141114T000000,98166,47.4546,-122.337,5,1.75,2190,0,27260,1.0,0,4,1947,1974,310000.0
427,9808650060,20150225T000000,98004,47.6408,-122.219,3,2.0,1770,580,15021,1.0,0,4,1976,0,1300000.0
428,3754700160,20140506T000000,98034,47.7245,-122.2,4,2.0,1200,240,7680,1.0,0,3,1971,0,397000.0
429,305500140,20150512T000000,98058,47.4362,-122.178,3,2.5,2200,0,4052,2.0,0,3,2005,0,365000.0
430,5468750060,20141028T000000,98042,47.3739,-122.156,4,3.0,2290,0,8250,2.0,0,3,1990,0,328500.0
431,2944010240,20140908T000000,98052,47.7205,-122.12700000000001,4,3.0,4040,0,19700,2.0,0,3,1987,0,988000.0
432,3454000060,20140722T000000,98103,47.6636,-122.33,4,2.5,1920,690,3277,1.5,0,5,1922,0,1000000.0
433,646910160,20140903T000000,98055,47.4324,-122.197,3,2.5,1490,0,2138,2.0,0,3,2005,0,237000.0
434,8564950390,20140919T000000,98011,47.7734,-122.22399999999999,4,2.5,2450,0,5280,2.0,0,3,2003,0,525000.0
435,2268400350,20140916T000000,98006,47.559,-122.164,4,2.5,1440,270,9627,1.0,0,3,1976,2014,749000.0
436,7504101040,20140821T000000,98074,47.633,-122.041,5,2.5,3470,1400,11800,2.0,0,3,1983,0,722500.0
437,11500890,20150312T000000,98052,47.6954,-122.103,3,2.5,3130,0,8750,2.0,0,3,1991,0,843000.0
438,9528102772,20140708T000000,98115,47.6776,-122.318,2,2.0,1270,0,1372,3.0,0,3,2000,0,438000.0
439,284000223,20140916T000000,98146,47.504,-122.382,3,1.75,1540,580,10875,1.0,0,3,1977,0,578000.0
440,3353401710,20140923T000000,98001,47.2613,-122.255,3,1.5,1670,0,8230,1.0,0,5,1954,0,227950.0
441,8159610030,20140722T000000,98001,47.3417,-122.271,3,2.25,2070,0,11576,2.0,0,3,1974,0,196000.0
442,3179100435,20140715T000000,98105,47.6694,-122.275,2,1.0,1070,350,5332,1.0,0,3,1953,0,641000.0
443,822079033,20150422T000000,98038,47.4056,-121.955,3,1.5,1250,0,219978,1.0,0,4,1980,0,350000.0
444,8857600960,20140819T000000,98032,47.3838,-122.289,3,1.0,940,0,7980,1.0,0,4,1960,0,205000.0
445,1774000200,20141202T000000,98072,47.7487,-122.08200000000001,3,1.75,1920,0,9102,1.0,0,3,1968,0,400000.0
